,date,prices_name,price,hub,hub2,unit,currency,price_type,products,id_source,product_type
6437,2023-02-24,Czech Virtual Point_THE,1.25,Czech Virtual Point,THE,MWh,EUR,ASK,Q423,8,Quarter
6438,2023-02-24,CEGH,58.0,CEGH,,MWh,EUR,BID,Q423,8,Quarter
6439,2023-02-24,CEGH,58.650000000000006,CEGH,,MWh,EUR,ASK,Q423,8,Quarter
6440,2023-02-24,VTP_TTF,1.0,VTP,TTF,MWh,EUR,BID,Q423,8,Quarter
6441,2023-02-24,VTP_TTF,1.45,VTP,TTF,MWh,EUR,ASK,Q423,8,Quarter
6442,2023-02-24,THE,58.1,THE,,MWh,EUR,BID,Q423,8,Quarter
6443,2023-02-24,THE,58.375,THE,,MWh,EUR,ASK,Q423,8,Quarter
6444,2023-02-24,SK VTP_CEGH,0.5,SK VTP,CEGH,MWh,EUR,BID,Q423,8,Quarter
6445,2023-02-24,SK VTP_CEGH,2.5,SK VTP,CEGH,MWh,EUR,ASK,Q423,8,Quarter
6446,2023-02-24,THE_TTF,1.1,THE,TTF,MWh,EUR,BID,Q423,8,Quarter
6447,2023-02-24,THE_TTF,1.175,THE,TTF,MWh,EUR,ASK,Q423,8,Quarter
6448,2023-02-24,TTF,57.0,TTF,,MWh,EUR,BID,Q423,8,Quarter
6449,2023-02-24,TTF,57.2,TTF,,MWh,EUR,ASK,Q423,8,Quarter
6450,2023-02-24,Czech Virtual Point,60.475,Czech Virtual Point,,MWh,EUR,BID,Q124,8,Quarter
6451,2023-02-24,Czech Virtual Point,61.35,Czech Virtual Point,,MWh,EUR,ASK,Q124,8,Quarter
6452,2023-02-24,Czech Virtual Point_THE,0.6,Czech Virtual Point,THE,MWh,EUR,BID,Q124,8,Quarter
6453,2023-02-24,Czech Virtual Point_THE,1.2,Czech Virtual Point,THE,MWh,EUR,ASK,Q124,8,Quarter
6454,2023-02-24,CEGH,59.65,CEGH,,MWh,EUR,BID,Q124,8,Quarter
6455,2023-02-24,CEGH,60.699999999999996,CEGH,,MWh,EUR,ASK,Q124,8,Quarter
6456,2023-02-24,VTP_TTF,0.5,VTP,TTF,MWh,EUR,BID,Q124,8,Quarter
6457,2023-02-24,VTP_TTF,1.3,VTP,TTF,MWh,EUR,ASK,Q124,8,Quarter
6458,2023-02-24,THE,59.875,THE,,MWh,EUR,BID,Q124,8,Quarter
6459,2023-02-24,THE,60.15,THE,,MWh,EUR,ASK,Q124,8,Quarter
6460,2023-02-24,SK VTP_CEGH,0.5,SK VTP,CEGH,MWh,EUR,BID,Q124,8,Quarter
6461,2023-02-24,SK VTP_CEGH,2.5,SK VTP,CEGH,MWh,EUR,ASK,Q124,8,Quarter
6462,2023-02-24,THE_TTF,0.725,THE,TTF,MWh,EUR,BID,Q124,8,Quarter
6463,2023-02-24,THE_TTF,0.75,THE,TTF,MWh,EUR,ASK,Q124,8,Quarter
6464,2023-02-24,TTF,59.15,TTF,,MWh,EUR,BID,Q124,8,Quarter
6465,2023-02-24,TTF,59.4,TTF,,MWh,EUR,ASK,Q124,8,Quarter
6466,2023-02-24,Czech Virtual Point,52.825,Czech Virtual Point,,MWh,EUR,BID,SUM23,8,Season
6467,2023-02-24,Czech Virtual Point,53.050000000000004,Czech Virtual Point,,MWh,EUR,ASK,SUM23,8,Season
6468,2023-02-24,Czech Virtual Point_THE,1.0,Czech Virtual Point,THE,MWh,EUR,BID,SUM23,8,Season
6469,2023-02-24,Czech Virtual Point_THE,1.1,Czech Virtual Point,THE,MWh,EUR,ASK,SUM23,8,Season
6470,2023-02-24,CEGH,52.800000000000004,CEGH,,MWh,EUR,BID,SUM23,8,Season
6471,2023-02-24,CEGH,53.1,CEGH,,MWh,EUR,ASK,SUM23,8,Season
6472,2023-02-24,VTP_TTF,1.7,VTP,TTF,MWh,EUR,BID,SUM23,8,Season
6473,2023-02-24,VTP_TTF,1.9,VTP,TTF,MWh,EUR,ASK,SUM23,8,Season
6474,2023-02-24,THE,51.825,THE,,MWh,EUR,BID,SUM23,8,Season
6475,2023-02-24,THE,51.95,THE,,MWh,EUR,ASK,SUM23,8,Season
6476,2023-02-24,MGP_VTP,-1.0,MGP,VTP,MWh,EUR,BID,SUM23,8,Season
6477,2023-02-24,MGP_VTP,1.0,MGP,VTP,MWh,EUR,ASK,SUM23,8,Season
6478,2023-02-24,SK VTP_CEGH,1.4,SK VTP,CEGH,MWh,EUR,BID,SUM23,8,Season
6479,2023-02-24,SK VTP_CEGH,1.8,SK VTP,CEGH,MWh,EUR,ASK,SUM23,8,Season
6480,2023-02-24,THE_TTF,0.725,THE,TTF,MWh,EUR,BID,SUM23,8,Season
6481,2023-02-24,THE_TTF,0.75,THE,TTF,MWh,EUR,ASK,SUM23,8,Season
6482,2023-02-24,TTF,51.1,TTF,,MWh,EUR,BID,SUM23,8,Season
6483,2023-02-24,TTF,51.2,TTF,,MWh,EUR,ASK,SUM23,8,Season
6484,2023-02-24,Czech Virtual Point,60.025,Czech Virtual Point,,MWh,EUR,BID,WIN23,8,Season
6485,2023-02-24,Czech Virtual Point,60.25,Czech Virtual Point,,MWh,EUR,ASK,WIN23,8,Season
6486,2023-02-24,Czech Virtual Point_THE,0.85,Czech Virtual Point,THE,MWh,EUR,BID,WIN23,8,Season
6487,2023-02-24,Czech Virtual Point_THE,1.0,Czech Virtual Point,THE,MWh,EUR,ASK,WIN23,8,Season
6488,2023-02-24,CEGH,59.25,CEGH,,MWh,EUR,BID,WIN23,8,Season
6489,2023-02-24,CEGH,59.5,CEGH,,MWh,EUR,ASK,WIN23,8,Season
6490,2023-02-24,VTP_TTF,1.0,VTP,TTF,MWh,EUR,BID,WIN23,8,Season
6491,2023-02-24,VTP_TTF,1.2,VTP,TTF,MWh,EUR,ASK,WIN23,8,Season
6492,2023-02-24,THE,59.175,THE,,MWh,EUR,BID,WIN23,8,Season
6493,2023-02-24,THE,59.25,THE,,MWh,EUR,ASK,WIN23,8,Season
6494,2023-02-24,SK VTP_CEGH,0.5,SK VTP,CEGH,MWh,EUR,BID,WIN23,8,Season
6495,2023-02-24,SK VTP_CEGH,2.5,SK VTP,CEGH,MWh,EUR,ASK,WIN23,8,Season
6496,2023-02-24,THE_TTF,0.925,THE,TTF,MWh,EUR,BID,WIN23,8,Season
6497,2023-02-24,THE_TTF,0.95,THE,TTF,MWh,EUR,ASK,WIN23,8,Season
6498,2023-02-24,TTF,58.25,TTF,,MWh,EUR,BID,WIN23,8,Season
6499,2023-02-24,TTF,58.3,TTF,,MWh,EUR,ASK,WIN23,8,Season
6500,2023-02-24,Czech Virtual Point,59.0,Czech Virtual Point,,MWh,EUR,BID,CAL24,8,Year
6501,2023-02-24,Czech Virtual Point,60.775000000000006,Czech Virtual Point,,MWh,EUR,ASK,CAL24,8,Year
6502,2023-02-24,Czech Virtual Point_THE,1.0,Czech Virtual Point,THE,MWh,EUR,BID,CAL24,8,Year
6503,2023-02-24,Czech Virtual Point_THE,2.5,Czech Virtual Point,THE,MWh,EUR,ASK,CAL24,8,Year
6504,2023-02-24,CEGH,57.65,CEGH,,MWh,EUR,BID,CAL24,8,Year
6505,2023-02-24,CEGH,58.675000000000004,CEGH,,MWh,EUR,ASK,CAL24,8,Year
6506,2023-02-24,VTP_TTF,1.25,VTP,TTF,MWh,EUR,BID,CAL24,8,Year
6507,2023-02-24,VTP_TTF,2.1,VTP,TTF,MWh,EUR,ASK,CAL24,8,Year
6508,2023-02-24,THE,58.0,THE,,MWh,EUR,BID,CAL24,8,Year
6509,2023-02-24,THE,58.275000000000006,THE,,MWh,EUR,ASK,CAL24,8,Year
6510,2023-02-24,SK VTP_CEGH,0.95,SK VTP,CEGH,MWh,EUR,BID,CAL24,8,Year
6511,2023-02-24,SK VTP_CEGH,2.5,SK VTP,CEGH,MWh,EUR,ASK,CAL24,8,Year
6512,2023-02-24,THE_TTF,1.6,THE,TTF,MWh,EUR,BID,CAL24,8,Year
6513,2023-02-24,THE_TTF,1.7,THE,TTF,MWh,EUR,ASK,CAL24,8,Year
6514,2023-02-24,TTF,56.4,TTF,,MWh,EUR,BID,CAL24,8,Year
6515,2023-02-24,TTF,56.575,TTF,,MWh,EUR,ASK,CAL24,8,Year
6516,2023-02-24,Czech Virtual Point,50.1,Czech Virtual Point,,MWh,EUR,BID,CAL25,8,Year
6517,2023-02-24,Czech Virtual Point,52.525,Czech Virtual Point,,MWh,EUR,ASK,CAL25,8,Year
6518,2023-02-24,Czech Virtual Point_THE,1.0,Czech Virtual Point,THE,MWh,EUR,BID,CAL25,8,Year
6519,2023-02-24,Czech Virtual Point_THE,3.0,Czech Virtual Point,THE,MWh,EUR,ASK,CAL25,8,Year
6520,2023-02-24,CEGH,49.45,CEGH,,MWh,EUR,BID,CAL25,8,Year
6521,2023-02-24,CEGH,50.05,CEGH,,MWh,EUR,ASK,CAL25,8,Year
6522,2023-02-24,VTP_TTF,1.85,VTP,TTF,MWh,EUR,BID,CAL25,8,Year
6523,2023-02-24,VTP_TTF,2.15,VTP,TTF,MWh,EUR,ASK,CAL25,8,Year
6524,2023-02-24,THE,49.1,THE,,MWh,EUR,BID,CAL25,8,Year
6525,2023-02-24,THE,49.525,THE,,MWh,EUR,ASK,CAL25,8,Year
6526,2023-02-24,THE_TTF,1.5,THE,TTF,MWh,EUR,BID,CAL25,8,Year
6527,2023-02-24,THE_TTF,1.625,THE,TTF,MWh,EUR,ASK,CAL25,8,Year
6528,2023-02-24,TTF,47.6,TTF,,MWh,EUR,BID,CAL25,8,Year
6529,2023-02-24,TTF,47.9,TTF,,MWh,EUR,ASK,CAL25,8,Year
6530,2023-02-27,Czech Virtual Point,49.074999999999996,Czech Virtual Point,,MWh,EUR,BID,DA,8,Daily
6531,2023-02-27,Czech Virtual Point,49.35,Czech Virtual Point,,MWh,EUR,ASK,DA,8,Daily
6532,2023-02-27,Czech Virtual Point_THE,0.425,Czech Virtual Point,THE,MWh,EUR,BID,DA,8,Daily
6533,2023-02-27,Czech Virtual Point_THE,0.55,Czech Virtual Point,THE,MWh,EUR,ASK,DA,8,Daily
6534,2023-02-27,THE,48.65,THE,,MWh,EUR,BID,DA,8,Daily
6535,2023-02-27,THE,48.800000000000004,THE,,MWh,EUR,ASK,DA,8,Daily
6536,2023-02-27,SK VTP_CEGH,1.4,SK VTP,CEGH,MWh,EUR,BID,DA,8,Daily
6537,2023-02-27,SK VTP_CEGH,1.6,SK VTP,CEGH,MWh,EUR,ASK,DA,8,Daily
6538,2023-02-27,THE_TTF,0.4,THE,TTF,MWh,EUR,BID,DA,8,Daily
6539,2023-02-27,THE_TTF,0.45,THE,TTF,MWh,EUR,ASK,DA,8,Daily
6540,2023-02-27,TTF,48.25,TTF,,MWh,EUR,BID,DA,8,Daily
6541,2023-02-27,TTF,48.35,TTF,,MWh,EUR,ASK,DA,8,Daily
6542,2023-02-27,Czech Virtual Point_THE,0.6,Czech Virtual Point,THE,MWh,EUR,BID,BOM,8,Month
6543,2023-02-27,Czech Virtual Point_THE,1.0,Czech Virtual Point,THE,MWh,EUR,ASK,BOM,8,Month
6544,2023-02-27,Czech Virtual Point,48.075,Czech Virtual Point,,MWh,EUR,BID,MAR23,8,Month
6545,2023-02-27,Czech Virtual Point,48.4,Czech Virtual Point,,MWh,EUR,ASK,MAR23,8,Month
6546,2023-02-27,Czech Virtual Point_THE,0.6,Czech Virtual Point,THE,MWh,EUR,BID,MAR23,8,Month
6547,2023-02-27,Czech Virtual Point_THE,0.8,Czech Virtual Point,THE,MWh,EUR,ASK,MAR23,8,Month
6548,2023-02-27,CEGH,47.8,CEGH,,MWh,EUR,BID,MAR23,8,Month
6549,2023-02-27,CEGH,48.35,CEGH,,MWh,EUR,ASK,MAR23,8,Month
6550,2023-02-27,VTP_TTF,0.8,VTP,TTF,MWh,EUR,BID,MAR23,8,Month
6551,2023-02-27,VTP_TTF,1.25,VTP,TTF,MWh,EUR,ASK,MAR23,8,Month
6552,2023-02-27,THE,47.475,THE,,MWh,EUR,BID,MAR23,8,Month
6553,2023-02-27,THE,47.6,THE,,MWh,EUR,ASK,MAR23,8,Month
6554,2023-02-27,MGP_VTP,1.1,MGP,VTP,MWh,EUR,BID,MAR23,8,Month
6555,2023-02-27,MGP_VTP,1.5,MGP,VTP,MWh,EUR,ASK,MAR23,8,Month
6556,2023-02-27,SK VTP_CEGH,1.4,SK VTP,CEGH,MWh,EUR,BID,MAR23,8,Month
6557,2023-02-27,SK VTP_CEGH,2.5,SK VTP,CEGH,MWh,EUR,ASK,MAR23,8,Month
6558,2023-02-27,THE_TTF,0.475,THE,TTF,MWh,EUR,BID,MAR23,8,Month
6559,2023-02-27,THE_TTF,0.5,THE,TTF,MWh,EUR,ASK,MAR23,8,Month
6560,2023-02-27,TTF,47.0,TTF,,MWh,EUR,BID,MAR23,8,Month
6561,2023-02-27,TTF,47.1,TTF,,MWh,EUR,ASK,MAR23,8,Month
6562,2023-02-27,Czech Virtual Point,48.475,Czech Virtual Point,,MWh,EUR,BID,APRIL23,8,Month
6563,2023-02-27,Czech Virtual Point,49.425,Czech Virtual Point,,MWh,EUR,ASK,APRIL23,8,Month
6564,2023-02-27,Czech Virtual Point_THE,0.5,Czech Virtual Point,THE,MWh,EUR,BID,APRIL23,8,Month
6565,2023-02-27,Czech Virtual Point_THE,1.3,Czech Virtual Point,THE,MWh,EUR,ASK,APRIL23,8,Month
6566,2023-02-27,VTP_TTF,1.0,VTP,TTF,MWh,EUR,BID,APRIL23,8,Month
6567,2023-02-27,VTP_TTF,3.0,VTP,TTF,MWh,EUR,ASK,APRIL23,8,Month
6568,2023-02-27,THE,47.975,THE,,MWh,EUR,BID,APRIL23,8,Month
6569,2023-02-27,THE,48.125,THE,,MWh,EUR,ASK,APRIL23,8,Month
6570,2023-02-27,SK VTP_CEGH,0.5,SK VTP,CEGH,MWh,EUR,BID,APRIL23,8,Month
6571,2023-02-27,SK VTP_CEGH,2.5,SK VTP,CEGH,MWh,EUR,ASK,APRIL23,8,Month
6572,2023-02-27,THE_TTF,0.7,THE,TTF,MWh,EUR,BID,APRIL23,8,Month
6573,2023-02-27,THE_TTF,0.775,THE,TTF,MWh,EUR,ASK,APRIL23,8,Month
6574,2023-02-27,TTF,47.275,TTF,,MWh,EUR,BID,APRIL23,8,Month
6575,2023-02-27,TTF,47.35,TTF,,MWh,EUR,ASK,APRIL23,8,Month
6576,2023-02-27,Czech Virtual Point,48.95,Czech Virtual Point,,MWh,EUR,BID,Q223,8,Quarter
6577,2023-02-27,Czech Virtual Point,49.6,Czech Virtual Point,,MWh,EUR,ASK,Q223,8,Quarter
6578,2023-02-27,Czech Virtual Point_THE,0.7,Czech Virtual Point,THE,MWh,EUR,BID,Q223,8,Quarter
6579,2023-02-27,Czech Virtual Point_THE,1.2,Czech Virtual Point,THE,MWh,EUR,ASK,Q223,8,Quarter
6580,2023-02-27,CEGH,48.575,CEGH,,MWh,EUR,BID,Q223,8,Quarter
6581,2023-02-27,CEGH,49.65,CEGH,,MWh,EUR,ASK,Q223,8,Quarter
6582,2023-02-27,VTP_TTF,1.0,VTP,TTF,MWh,EUR,BID,Q223,8,Quarter
6583,2023-02-27,VTP_TTF,2.0,VTP,TTF,MWh,EUR,ASK,Q223,8,Quarter
6584,2023-02-27,THE,48.25,THE,,MWh,EUR,BID,Q223,8,Quarter
6585,2023-02-27,THE,48.4,THE,,MWh,EUR,ASK,Q223,8,Quarter
6586,2023-02-27,SK VTP_CEGH,0.5,SK VTP,CEGH,MWh,EUR,BID,Q223,8,Quarter
6587,2023-02-27,SK VTP_CEGH,2.0,SK VTP,CEGH,MWh,EUR,ASK,Q223,8,Quarter
6588,2023-02-27,THE_TTF,0.675,THE,TTF,MWh,EUR,BID,Q223,8,Quarter
6589,2023-02-27,THE_TTF,0.75,THE,TTF,MWh,EUR,ASK,Q223,8,Quarter
6590,2023-02-27,TTF,47.575,TTF,,MWh,EUR,BID,Q223,8,Quarter
6591,2023-02-27,TTF,47.65,TTF,,MWh,EUR,ASK,Q223,8,Quarter
6592,2023-02-27,Czech Virtual Point,50.25,Czech Virtual Point,,MWh,EUR,BID,Q323,8,Quarter
6593,2023-02-27,Czech Virtual Point,50.875,Czech Virtual Point,,MWh,EUR,ASK,Q323,8,Quarter
6594,2023-02-27,Czech Virtual Point_THE,1.1,Czech Virtual Point,THE,MWh,EUR,BID,Q323,8,Quarter
6595,2023-02-27,Czech Virtual Point_THE,1.5,Czech Virtual Point,THE,MWh,EUR,ASK,Q323,8,Quarter
6596,2023-02-27,CEGH,49.9,CEGH,,MWh,EUR,BID,Q323,8,Quarter
6597,2023-02-27,CEGH,50.6,CEGH,,MWh,EUR,ASK,Q323,8,Quarter
6598,2023-02-27,VTP_TTF,1.5,VTP,TTF,MWh,EUR,BID,Q323,8,Quarter
6599,2023-02-27,VTP_TTF,2.0,VTP,TTF,MWh,EUR,ASK,Q323,8,Quarter
6600,2023-02-27,THE,49.15,THE,,MWh,EUR,BID,Q323,8,Quarter
6601,2023-02-27,THE,49.375,THE,,MWh,EUR,ASK,Q323,8,Quarter
6602,2023-02-27,SK VTP_CEGH,0.5,SK VTP,CEGH,MWh,EUR,BID,Q323,8,Quarter
6603,2023-02-27,SK VTP_CEGH,2.0,SK VTP,CEGH,MWh,EUR,ASK,Q323,8,Quarter
6604,2023-02-27,THE_TTF,0.75,THE,TTF,MWh,EUR,BID,Q323,8,Quarter
6605,2023-02-27,THE_TTF,0.775,THE,TTF,MWh,EUR,ASK,Q323,8,Quarter
6606,2023-02-27,TTF,48.4,TTF,,MWh,EUR,BID,Q323,8,Quarter
6607,2023-02-27,TTF,48.6,TTF,,MWh,EUR,ASK,Q323,8,Quarter
6608,2023-02-27,Czech Virtual Point,56.4,Czech Virtual Point,,MWh,EUR,BID,Q423,8,Quarter
6609,2023-02-27,Czech Virtual Point,56.9,Czech Virtual Point,,MWh,EUR,ASK,Q423,8,Quarter
6610,2023-02-27,Czech Virtual Point_THE,1.0,Czech Virtual Point,THE,MWh,EUR,BID,Q423,8,Quarter
6611,2023-02-27,Czech Virtual Point_THE,1.25,Czech Virtual Point,THE,MWh,EUR,ASK,Q423,8,Quarter
6612,2023-02-27,CEGH,55.35,CEGH,,MWh,EUR,BID,Q423,8,Quarter
6613,2023-02-27,CEGH,56.05,CEGH,,MWh,EUR,ASK,Q423,8,Quarter
6614,2023-02-27,VTP_TTF,1.0,VTP,TTF,MWh,EUR,BID,Q423,8,Quarter
6615,2023-02-27,VTP_TTF,1.5,VTP,TTF,MWh,EUR,ASK,Q423,8,Quarter
6616,2023-02-27,THE,55.4,THE,,MWh,EUR,BID,Q423,8,Quarter
6617,2023-02-27,THE,55.65,THE,,MWh,EUR,ASK,Q423,8,Quarter
6618,2023-02-27,SK VTP_CEGH,0.5,SK VTP,CEGH,MWh,EUR,BID,Q423,8,Quarter
6619,2023-02-27,SK VTP_CEGH,2.5,SK VTP,CEGH,MWh,EUR,ASK,Q423,8,Quarter
6620,2023-02-27,THE_TTF,1.05,THE,TTF,MWh,EUR,BID,Q423,8,Quarter
6621,2023-02-27,THE_TTF,1.1,THE,TTF,MWh,EUR,ASK,Q423,8,Quarter
6622,2023-02-27,TTF,54.35,TTF,,MWh,EUR,BID,Q423,8,Quarter
6623,2023-02-27,TTF,54.55,TTF,,MWh,EUR,ASK,Q423,8,Quarter
6624,2023-02-27,Czech Virtual Point,57.95,Czech Virtual Point,,MWh,EUR,BID,Q124,8,Quarter
6625,2023-02-27,Czech Virtual Point,58.825,Czech Virtual Point,,MWh,EUR,ASK,Q124,8,Quarter
6626,2023-02-27,Czech Virtual Point_THE,0.6,Czech Virtual Point,THE,MWh,EUR,BID,Q124,8,Quarter
6627,2023-02-27,Czech Virtual Point_THE,1.2,Czech Virtual Point,THE,MWh,EUR,ASK,Q124,8,Quarter
6628,2023-02-27,CEGH,57.35,CEGH,,MWh,EUR,BID,Q124,8,Quarter
6629,2023-02-27,CEGH,58.35,CEGH,,MWh,EUR,ASK,Q124,8,Quarter
6630,2023-02-27,VTP_TTF,0.75,VTP,TTF,MWh,EUR,BID,Q124,8,Quarter
6631,2023-02-27,VTP_TTF,1.5,VTP,TTF,MWh,EUR,ASK,Q124,8,Quarter
6632,2023-02-27,THE,57.35,THE,,MWh,EUR,BID,Q124,8,Quarter
6633,2023-02-27,THE,57.625,THE,,MWh,EUR,ASK,Q124,8,Quarter
6634,2023-02-27,SK VTP_CEGH,0.5,SK VTP,CEGH,MWh,EUR,BID,Q124,8,Quarter
6635,2023-02-27,SK VTP_CEGH,2.5,SK VTP,CEGH,MWh,EUR,ASK,Q124,8,Quarter
6636,2023-02-27,THE_TTF,0.75,THE,TTF,MWh,EUR,BID,Q124,8,Quarter
6637,2023-02-27,THE_TTF,0.775,THE,TTF,MWh,EUR,ASK,Q124,8,Quarter
6638,2023-02-27,TTF,56.6,TTF,,MWh,EUR,BID,Q124,8,Quarter
6639,2023-02-27,TTF,56.85,TTF,,MWh,EUR,ASK,Q124,8,Quarter
6640,2023-02-27,Czech Virtual Point,49.7,Czech Virtual Point,,MWh,EUR,BID,SUM23,8,Season
6641,2023-02-27,Czech Virtual Point,49.925000000000004,Czech Virtual Point,,MWh,EUR,ASK,SUM23,8,Season
6642,2023-02-27,Czech Virtual Point_THE,1.0,Czech Virtual Point,THE,MWh,EUR,BID,SUM23,8,Season
6643,2023-02-27,Czech Virtual Point_THE,1.1,Czech Virtual Point,THE,MWh,EUR,ASK,SUM23,8,Season
6644,2023-02-27,CEGH,48.975,CEGH,,MWh,EUR,BID,SUM23,8,Season
6645,2023-02-27,CEGH,49.975,CEGH,,MWh,EUR,ASK,SUM23,8,Season
6646,2023-02-27,VTP_TTF,1.0,VTP,TTF,MWh,EUR,BID,SUM23,8,Season
6647,2023-02-27,VTP_TTF,1.9,VTP,TTF,MWh,EUR,ASK,SUM23,8,Season
6648,2023-02-27,THE,48.7,THE,,MWh,EUR,BID,SUM23,8,Season
6649,2023-02-27,THE,48.825,THE,,MWh,EUR,ASK,SUM23,8,Season
6650,2023-02-27,MGP_VTP,-1.0,MGP,VTP,MWh,EUR,BID,SUM23,8,Season
6651,2023-02-27,MGP_VTP,1.0,MGP,VTP,MWh,EUR,ASK,SUM23,8,Season
6652,2023-02-27,SK VTP_CEGH,1.4,SK VTP,CEGH,MWh,EUR,BID,SUM23,8,Season
6653,2023-02-27,SK VTP_CEGH,1.8,SK VTP,CEGH,MWh,EUR,ASK,SUM23,8,Season
6654,2023-02-27,THE_TTF,0.725,THE,TTF,MWh,EUR,BID,SUM23,8,Season
6655,2023-02-27,THE_TTF,0.75,THE,TTF,MWh,EUR,ASK,SUM23,8,Season
6656,2023-02-27,TTF,47.975,TTF,,MWh,EUR,BID,SUM23,8,Season
6657,2023-02-27,TTF,48.075,TTF,,MWh,EUR,ASK,SUM23,8,Season
6658,2023-02-27,Czech Virtual Point,57.25,Czech Virtual Point,,MWh,EUR,BID,WIN23,8,Season
6659,2023-02-27,Czech Virtual Point,57.675,Czech Virtual Point,,MWh,EUR,ASK,WIN23,8,Season
6660,2023-02-27,Czech Virtual Point_THE,0.9,Czech Virtual Point,THE,MWh,EUR,BID,WIN23,8,Season
6661,2023-02-27,Czech Virtual Point_THE,1.1,Czech Virtual Point,THE,MWh,EUR,ASK,WIN23,8,Season
6662,2023-02-27,CEGH,56.35,CEGH,,MWh,EUR,BID,WIN23,8,Season
6663,2023-02-27,CEGH,56.85,CEGH,,MWh,EUR,ASK,WIN23,8,Season
6664,2023-02-27,VTP_TTF,0.9,VTP,TTF,MWh,EUR,BID,WIN23,8,Season
6665,2023-02-27,VTP_TTF,1.2,VTP,TTF,MWh,EUR,ASK,WIN23,8,Season
6666,2023-02-27,THE,56.35,THE,,MWh,EUR,BID,WIN23,8,Season
6667,2023-02-27,THE,56.574999999999996,THE,,MWh,EUR,ASK,WIN23,8,Season
6668,2023-02-27,SK VTP_CEGH,0.5,SK VTP,CEGH,MWh,EUR,BID,WIN23,8,Season
6669,2023-02-27,SK VTP_CEGH,2.5,SK VTP,CEGH,MWh,EUR,ASK,WIN23,8,Season
6670,2023-02-27,THE_TTF,0.9,THE,TTF,MWh,EUR,BID,WIN23,8,Season
6671,2023-02-27,THE_TTF,0.925,THE,TTF,MWh,EUR,ASK,WIN23,8,Season
6672,2023-02-27,TTF,55.45,TTF,,MWh,EUR,BID,WIN23,8,Season
6673,2023-02-27,TTF,55.65,TTF,,MWh,EUR,ASK,WIN23,8,Season
6674,2023-02-27,Czech Virtual Point,56.5,Czech Virtual Point,,MWh,EUR,BID,CAL24,8,Year
6675,2023-02-27,Czech Virtual Point,58.199999999999996,Czech Virtual Point,,MWh,EUR,ASK,CAL24,8,Year
6676,2023-02-27,Czech Virtual Point_THE,1.0,Czech Virtual Point,THE,MWh,EUR,BID,CAL24,8,Year
6677,2023-02-27,Czech Virtual Point_THE,2.5,Czech Virtual Point,THE,MWh,EUR,ASK,CAL24,8,Year
6678,2023-02-27,CEGH,55.25,CEGH,,MWh,EUR,BID,CAL24,8,Year
6679,2023-02-27,CEGH,56.25,CEGH,,MWh,EUR,ASK,CAL24,8,Year
6680,2023-02-27,VTP_TTF,1.25,VTP,TTF,MWh,EUR,BID,CAL24,8,Year
6681,2023-02-27,VTP_TTF,2.1,VTP,TTF,MWh,EUR,ASK,CAL24,8,Year
6682,2023-02-27,THE,55.5,THE,,MWh,EUR,BID,CAL24,8,Year
6683,2023-02-27,THE,55.699999999999996,THE,,MWh,EUR,ASK,CAL24,8,Year
6684,2023-02-27,SK VTP_CEGH,0.95,SK VTP,CEGH,MWh,EUR,BID,CAL24,8,Year
6685,2023-02-27,SK VTP_CEGH,2.5,SK VTP,CEGH,MWh,EUR,ASK,CAL24,8,Year
6686,2023-02-27,THE_TTF,1.5,THE,TTF,MWh,EUR,BID,CAL24,8,Year
6687,2023-02-27,THE_TTF,1.55,THE,TTF,MWh,EUR,ASK,CAL24,8,Year
6688,2023-02-27,TTF,54.0,TTF,,MWh,EUR,BID,CAL24,8,Year
6689,2023-02-27,TTF,54.15,TTF,,MWh,EUR,ASK,CAL24,8,Year
6690,2023-02-27,Czech Virtual Point,48.65,Czech Virtual Point,,MWh,EUR,BID,CAL25,8,Year
6691,2023-02-27,Czech Virtual Point,50.4,Czech Virtual Point,,MWh,EUR,ASK,CAL25,8,Year
6692,2023-02-27,Czech Virtual Point_THE,1.0,Czech Virtual Point,THE,MWh,EUR,BID,CAL25,8,Year
6693,2023-02-27,Czech Virtual Point_THE,2.5,Czech Virtual Point,THE,MWh,EUR,ASK,CAL25,8,Year
6694,2023-02-27,CEGH,48.0,CEGH,,MWh,EUR,BID,CAL25,8,Year
6695,2023-02-27,CEGH,48.449999999999996,CEGH,,MWh,EUR,ASK,CAL25,8,Year
6696,2023-02-27,VTP_TTF,1.85,VTP,TTF,MWh,EUR,BID,CAL25,8,Year
6697,2023-02-27,VTP_TTF,2.15,VTP,TTF,MWh,EUR,ASK,CAL25,8,Year
6698,2023-02-27,THE,47.65,THE,,MWh,EUR,BID,CAL25,8,Year
6699,2023-02-27,THE,47.9,THE,,MWh,EUR,ASK,CAL25,8,Year
6700,2023-02-27,THE_TTF,1.5,THE,TTF,MWh,EUR,BID,CAL25,8,Year
6701,2023-02-27,THE_TTF,1.6,THE,TTF,MWh,EUR,ASK,CAL25,8,Year
6702,2023-02-27,TTF,46.15,TTF,,MWh,EUR,BID,CAL25,8,Year
6703,2023-02-27,TTF,46.3,TTF,,MWh,EUR,ASK,CAL25,8,Year
6704,2023-02-28,Czech Virtual Point,48.824999999999996,Czech Virtual Point,,MWh,EUR,BID,DA,8,Daily
6705,2023-02-28,Czech Virtual Point,49.150000000000006,Czech Virtual Point,,MWh,EUR,ASK,DA,8,Daily
